input	result
what business should i start with a min. amount of money and how? Answer: 	b,u,s,i,n,e,s,s
What time do you go to bed @ ? Answer: when i'm tired or there is nothing half decent on tv. after midnight most nights	b,u,s,i,n,e,s,s
what is the meaning of blog? Answer: is a little space of paper of webpage space where u can write a little sentence expressing a general idea that represents what u feel or think.	s,c,i,e,n,c,e
Who is enjoying Yahoo Answers while watching the White Sox  beating Cardinals the  up? Answer: Again???   WoW!	sports
who played for the Brooklyn Dodgers  for many years but never scored a run? Answer: Bob B I don't believe anybody played for many years without ever scoring a run even a part time player.	sports
where can i find stats for nfl players that are retired? Answer: http://sportsvl.com/ball/gridironNFL.htm  http://www.ffbookmarks.com/nfl_player_profiles_and_organizations.htm	sports
does anyone know a  country song that in the chorus it says  I'm leaving you for me I dont know who sings it Answer: I believe it's called I'm Leaving You For Me by Lisa Brokop	a,r,t,s, ,e,n,t,e,r,t,a,i,n,m,e,n,t
Spring Dance- Need help? Answer: YOU ask HIM!	f,a,m,i,l,y, ,p,a,r,e,n,t,i,n,g
i dont know how to find the slope of anything. what is a formula to help me? Answer: y=mx+b  m is the slope  b is the y-intercept  or y-y1=m(x-x1)  plug the coordinates in for y1 and x1 and if you have to 2 coordinates do  m=y2-y1/ x2-x1            to get the slope and plug it in for x then change itno slope interecpt form y=mx+b good luck	e,d,u,c,a,t,i,o,n
I need the name of a site that is free and that i can print birthday cards from? Answer: egreetings.com has some free ones.  hallmark.com has really nice stuff	t,e,c,h,n,o,l,o,g,y, ,a,n,d, ,c,o,m,p,u,t,i,n,g
If I post all my homework / course work questions on YA could you all do my work for me please.......? Answer: I cant answer your question. ROFLMAO!	e,d,u,c,a,t,i,o,n
jokes for kids? Answer: Why do monkeys like bannanas?  Because they find them appealing	a,r,t,s, ,e,n,t,e,r,t,a,i,n,m,e,n,t
Where can i read books online for free about animal rights/testing? Answer: I dont think you could read books for free online as that is illegal but you should find some good opinions on animal testing on blogs or the library. Blogs are like online journals http://www.animalwritings.com/2005/12/humane-face-of-animal-rights.asp It is an good blog and has tonnes of links on the side and i did a blog search or animal right for you to check out the results http://search.blogger.com/?ui=blg&q=animal+rights	e,d,u,c,a,t,i,o,n
what is the title of this song? Answer: more info	a,r,t,s, ,e,n,t,e,r,t,a,i,n,m,e,n,t
Supreme court justices? Answer: Sam Alito - appointed by Bush Jr Conservative Ruth  Bader Ginsgerg appointed by clinton Liberal Clarence thomas Appointed by bush Sr. conservative David Souter appointed by bush Sr Liberal to Moderate Anthony Scalia  appointed by Regan conservative Anthony Kennedy appointed by Regan Moderate John Paul Stevens Appointed by Ford Liberal Steven Breyer- Appointed by clinton Liberal John Roberts jr. chief Justice  appointed by Bush Conservative	l,a,w, ,g,o,v,t, ,p,o,l,i,t,i,c,s
Is soccer the most brutal sport in the world after boxing? Answer: UFC	sports
What are the job oppurtunities after B.tech in Biotechnology? Answer: Rice in Houston has a department that is 8 years old. There seems to be quite a need for this including using it as an undergraute degree for pre-med.  I am sure that they can help you better than myself. Good luck.	e,d,u,c,a,t,i,o,n
what is the translation for jak se mas i think it's french? Answer: it's actually czech. it means how do you do or how are you doing (same difference lol)	b,u,s,i,n,e,s,s
What is the name of a homogeneous substance with exactly 29 protons in the nucleus of the atoms it is composed Answer: 29 protons in nucleus means -- its Copper  Got it?	s,c,i,e,n,c,e
Judean miracles? Answer: Jesus never started a Church. He never attended a Church. He was Jewish. I cannot fathom how Catholics have their thinking like they do.	s,o,c,i,e,t,y
how can i run dvd games on a dvd/cdr drivers ? Answer: On a DVD drive you can but not on a Cdr drive.  Good Luck!	t,e,c,h,n,o,l,o,g,y, ,a,n,d, ,c,o,m,p,u,t,i,n,g
why does the moon follow me? Answer: The moon been following me as well.  What's going on?  I think it's just doing it to prove the gravitational law.	s,c,i,e,n,c,e
I am a 10th class student.How much should I study everyday to secure 92% atleast? Answer: the time devoted to studies cannot be linked to secure certain percentage of marks. Higher percentage of marks can be obtained by grasping the study material well and expressing the things clearly and correctly in the exam. This what I feel.	s,c,i,e,n,c,e
what do the initials S.E.N  stand for? Answer: In Britain anyway S.E.N. stands for Special Educational Needs- this is now changing to A.S.N.- Additional Support Needs due to a document called 'The Additional Support for Learning Act.'  Hope this helps :)	e,d,u,c,a,t,i,o,n
i need to find the central regional jail website in wv? Answer: http://www.wvrja.com/ is working - i just checked it.	b,u,s,i,n,e,s,s
Song in the Sky advert for I am Danny Way? Answer: It's a song called Us by Regina Spektor	a,r,t,s, ,e,n,t,e,r,t,a,i,n,m,e,n,t
Est ce que Ronaldo va oser echanger son maillot avec Zidane ...? Answer: Si Zidane ne mets pas plus de 4 buts samedi soir... c'est possible	sports
does any1 know any websites teaching kids how 2 take care of their braces? Answer: www.amyrdh.com Hope this helps!!!	h,e,a,l,t,h, ,f,i,t,n,e,s,s
does anyone know what church diease is? Answer: is this anything like it? http://en.wikipedia.org/wiki/Coeliac_disease	h,e,a,l,t,h, ,f,i,t,n,e,s,s
who are the world richest people and what is their bank account? Answer: 1 William Gates III   50.0 billion United States  2 Warren Buffett      42.0 billion United States  3 Carlos Slim Helu   30.0 billionMexico  4 Ingvar Kamprad   28.0 billionSwitzerland  5 Lakshmi Mittal   23.5 billionUnited Kingdom  etc. etc...See Forbes Rich List http://www.forbes.com/lists/2006/10/Worth_1.html	e,d,u,c,a,t,i,o,n
what is the tempature that make water ice? Answer: it start at 4 degree celsius .	e,d,u,c,a,t,i,o,n
what was larry johnsons highschool basketball number? Answer: 27	sports
can any 1 tell me how to report trfficked women in costa del sol held against there will its str8 across from? Answer: The state department's international trafficing commission works quickly to resolve issues of human trading across the globe	l,a,w, ,g,o,v,t, ,p,o,l,i,t,i,c,s
what is this answer to x sqaured -2x +26? Answer: i think you need to factor  x^2-2x + 26 = 0 (x^2-2x+1) + 25 =0 (x-1)^2 + 25 =0 x = 1 +/- 5i is the solution  or expression is (x-1+5i)(x-1-5i) as factor	s,c,i,e,n,c,e
learn latin? Answer: There's an online self-study course you could try... http://latin.for-selfstudy.info/	s,o,c,i,e,t,y
Is Edge really Lita's boyfriend? Or is it just for the show? Answer: They were for a time.  The whole Matt Hardy/ Lita/ Edge storyline was based on actual events of Lita cheating on Matt.  Since then Lita has broken up with Edge.  It was this event that made all of the bandwagon people turn on Lita for her making a decision in her personal life.	sports
can men grow breasts? Answer: men have breasts.  they can even produce milk and breastfeed.  it's a proven fact!	b,u,s,i,n,e,s,s
Harshad Nanjiani? Answer: You're an idiot.	s,c,i,e,n,c,e
how do you win government contracts? Answer: Be friends with Bush/Cheney.	b,u,s,i,n,e,s,s
does god exist? Answer: Do you?	s,o,c,i,e,t,y
Whats worse politics or the justice system? Answer: Atleast there is a system in the Judiciary. In politics there is no system for you to fall back.   So Politics is the worst of both even when both are corrupt.  .:Fishie:.	l,a,w, ,g,o,v,t, ,p,o,l,i,t,i,c,s
i want the meaning of friquency & it's importance? Answer: Frequency is the measurement of the number of times that a repeated event occurs per unit time. It is also defined as the rate of change of phase of a sinusoidal waveform.	e,d,u,c,a,t,i,o,n
The BBC have a competition to win semi-final tickets.  Can anyone give the weblink competition page? Answer: http://news.bbc.co.uk/sport1/hi/tv_and_radio/sport_relief/5105530.stm  You may have to be a UK citizen to enter though...Good luck!  p.s. If you win can I come?	sports
twinkle twinkle little star u should know wat u r? Answer: Listen Alina little star!  Now I know who you are  Stop being funny so far  Shall I send for u a car  To put u in an asylum behind the bar?	a,r,t,s, ,e,n,t,e,r,t,a,i,n,m,e,n,t
where can I find the script of the movie Angels in America? Answer: Here's an inexpensive option:  http://www.emerchandise.com/product/BKAIA0001/s.rBiHOq6C	a,r,t,s, ,e,n,t,e,r,t,a,i,n,m,e,n,t
spains economy..... whats it like? Answer: it is a rich country which is doing very well	s,c,i,e,n,c,e
Any websites that might be helpful for secondary school teens? Answer: www.ajkids.com	e,d,u,c,a,t,i,o,n
if u got 1 wish what would you wish 4? Answer: Peace in the world.	b,u,s,i,n,e,s,s
what does the slang phrase you got grapes mean? Answer: U r brave enough to..	s,o,c,i,e,t,y
What Celebrity do you look like? Answer: Drew Barrymore	b,u,s,i,n,e,s,s
Which renown player missed a penalty shoot out the CAN 2006 final? Answer: Didier Drogba missed a penalty shoot out the CAN 2006 final. Drogba is Ivorian and he plays for Chelsea in England. Drogba missed the penalty when Ivory Coast was playing Egypt at the CAN 2006 final.	sports
what is the correct term for a word that is spelt the same back to front  e.g Hannah? I think it begins 'ho... Answer: Its called a palindrome. If you were going to spell homonyms the definition of that is words that sound and spell the same but have different meanings. Like the word 'fair'.  The weather is fair or we can go to the fair.  m	e,d,u,c,a,t,i,o,n
Ken from Streetfighter vs. Captain Picard from Startreck.  Wh would win? Answer: Picard	b,u,s,i,n,e,s,s
I get started intrenet marketing in www.10perday.com but this site can not display!!I am worry.what happened? Answer: Start the correct way...Read below	b,u,s,i,n,e,s,s
can any1  b my  frd? Answer: 	b,u,s,i,n,e,s,s
What is the name of the song playing on the cadillac xlr commerical? Answer: is it the same led zepplin song - Rock and Roll?	a,r,t,s, ,e,n,t,e,r,t,a,i,n,m,e,n,t
Does anyone know of any finite mathematics web sites that are free and helpful? Answer: Try these sites: www.thatquiz.com www.math.com www.math2.com	e,d,u,c,a,t,i,o,n
Mystery Case files ending?  can someone break it down even further for us dummys lol? Answer: WELL AS YOU ARE FINDING DIFFICULTY IN YOUR STUFF SO ARE WE IN YOUR QUESTION.	a,r,t,s, ,e,n,t,e,r,t,a,i,n,m,e,n,t
What is the name of the mexican comedian that talks about him taking over an airplane? Answer: Is it Carlos Mencia?	b,u,s,i,n,e,s,s
why weed is still illegal even tho the facts are straight; it isn't deadly and doesn't make people use heroin? Answer: Tough question. Bustards don't want to legalize it because they earn more this way.	l,a,w, ,g,o,v,t, ,p,o,l,i,t,i,c,s
where can i find easter egg hunts? Answer: check the local section of your city newspaper	sports
How does a person build up their immune system when they've been sick with colds and flue all winter? Answer: Exersize and eat health foods that give you energy..	h,e,a,l,t,h, ,f,i,t,n,e,s,s
was roberto clemente in the marine corps? Answer: he wasn't in the marine corps and he didn't die delivering food to his native country. he's puertorican and died somewhere en central america.	sports
Does your child's school close for election day? Answer: no our school system here does not close for election.	l,a,w, ,g,o,v,t, ,p,o,l,i,t,i,c,s
is their a website where you can locate a business address by phone number only? Answer: 	t,e,c,h,n,o,l,o,g,y, ,a,n,d, ,c,o,m,p,u,t,i,n,g
What is the weirdest place that you ever made love? Answer: On the roof of a McDonalds during business hours.	f,a,m,i,l,y, ,p,a,r,e,n,t,i,n,g
Which one of the followibg sentences uses who or whom correctly? Answer: A & D are correct.  B should be whom C should be who	e,d,u,c,a,t,i,o,n
Firefox on Mac? Answer: this will help  http://blog.ebrahim.org/archives/2004/12/30/mac_firefox_install_problems.php	t,e,c,h,n,o,l,o,g,y, ,a,n,d, ,c,o,m,p,u,t,i,n,g
What isthe most beautiful&important thing in life? Answer: that we have life and the love of the One who created us	s,o,c,i,e,t,y
which do you like better Wendys or McDonalds? Answer: Wendys all the way!!!	b,u,s,i,n,e,s,s
The complete information about computer? Answer: All of it!!! Have a look here:	e,d,u,c,a,t,i,o,n
When do they announce the NBA MVP? Answer: No dates have been announced yet for any awards.  Go here for more details on different awards and reasons why certain players should get awards: http://www.nba.com/awards2006/  The dates will be announced soon.	sports
I am electrical engineer and shifted to canada in 12/09/2004.when will i get job. at preasent i am without job Answer: What province are you in?  Electrical engineers are needed in Alberta working at the oil sands in Fort McMurray.  I would think work in British Columbia would be fairly easy to find as well in your career.	b,u,s,i,n,e,s,s
Do you like to KILL people for peace? Answer: I saw in a bathroom one time this saying that I've always like  Fighting for peace is like F*c*king for virginity - just doesn't make sense	l,a,w, ,g,o,v,t, ,p,o,l,i,t,i,c,s
My 3 year old daughter eats Chapstick how can I make her stop? Answer: don't get chapstick that tastes good like candy or fruit.	b,u,s,i,n,e,s,s
How can I get my letter to Omarion? Please help!? Answer: Look up his record label address.   His song entourage is pimpin'!!!  I'll play it for you at 12:30 CST (1:30EST) on www.frictionradio.com	a,r,t,s, ,e,n,t,e,r,t,a,i,n,m,e,n,t
is  there any teamwork or just freinship & on wha does this group based on? Answer: 	f,a,m,i,l,y, ,p,a,r,e,n,t,i,n,g
English people - what is all this white fluffy stuff that's floating about today? Answer: It's been floating round for days and plays hell with my hayfever. It's stuff off trees and shrubs but I dont know which ones. Also this year there are swarms of greenfly I've been driving through.	s,o,c,i,e,t,y
is it necessary to have atleast 1 glass of milk everyday? Answer: 	h,e,a,l,t,h, ,f,i,t,n,e,s,s
Who are your favorite anime couple? Answer: Keiichi and Belldandy from Ah! My Goddess.	a,r,t,s, ,e,n,t,e,r,t,a,i,n,m,e,n,t
Are u a virgin ? Answer: guess !! :)	h,e,a,l,t,h, ,f,i,t,n,e,s,s
Where can I download English-subtitled episodes of Attention Please J-drama? Answer: http://d-addicts.com/forum/  hope it helped ^^	a,r,t,s, ,e,n,t,e,r,t,a,i,n,m,e,n,t
what was the bully in tom brown schooldays called? Answer: Flashman	e,d,u,c,a,t,i,o,n
What happened with the state of Virginia in 1861 and what resulted in 1863? Answer: I'm guessing you need names of Battles from the Civil War. Go to : americancivilwar.com/statepic/va61.html	e,d,u,c,a,t,i,o,n
Has anytone ever donated the'r eggs before? Does it hurt? How long does it take? Answer: My neighbor sometimes sends her kids over for a few. It's really no big deal!	h,e,a,l,t,h, ,f,i,t,n,e,s,s
how do i get access to girls interested in short term relationship in bangalore? Answer: that's tough no matter what country you're from	f,a,m,i,l,y, ,p,a,r,e,n,t,i,n,g
what is laka laka? Answer: The lakalaka means walking briskly.  It is a Tongan group dance where the performers are largely standing still and make gestures with their arms only.  http://en.wikipedia.org/wiki/Lakalaka	e,d,u,c,a,t,i,o,n
when will the world end? Answer: when the best golfer is black.... and the best rapper is white......	s,c,i,e,n,c,e
what keeps you up at night? Answer: My thoughts of someone special :)	a,r,t,s, ,e,n,t,e,r,t,a,i,n,m,e,n,t
i am desperately in need of notes on  the two solitudes by Hugh Maclennan. plz help me.? Answer: There doesn't seem to be much available for that novel in terms of study notes.  I did find a few links that may do the trick for you.  I hope this is helpful.	e,d,u,c,a,t,i,o,n
is raven symone really pregnant? Answer: No!	a,r,t,s, ,e,n,t,e,r,t,a,i,n,m,e,n,t
Why is love pain? Answer: because if you love someone and they dont love you back you feel kind of hurt	h,e,a,l,t,h, ,f,i,t,n,e,s,s
Grocers spray water on produce to increase the _________ inside the cells.? Answer: b - turgor pressure	e,d,u,c,a,t,i,o,n
my bf acts like we arent datin anymore unles we are around other people? Answer: I would tell him that you want to spend some special time with him focusing on each other.  Plan some romantic activites that let you focus on your relationship.  Some suggestions:  1.  Together .....Write a list of things the 2 of you would like to do together in the future. 2.  Make a time capsule. 3.  Make s-mores in the backyard. 4.  Sit apart and write a letter telling how you feel about each other and/or describing your favorite things about each other. 5.  Go star gazing.  Good luck!	f,a,m,i,l,y, ,p,a,r,e,n,t,i,n,g
how can i get inmate's information from www.facsheriff.com? Answer: yes.....just call the sheriffs officer	l,a,w, ,g,o,v,t, ,p,o,l,i,t,i,c,s
how to make the perfect coffee? Answer: fresh ground beans and you need a great coffee maker.	b,u,s,i,n,e,s,s
Someone just called me a QT...what does that mean??? Answer: quiet	f,a,m,i,l,y, ,p,a,r,e,n,t,i,n,g
how do you...? Answer: 	a,r,t,s, ,e,n,t,e,r,t,a,i,n,m,e,n,t
Does the no. of belt or its length in belt drive have something to do with speed computations? Answer: Length has nothing to do with the belts speed of course. Length only makes sure they reach all pulleys involved. The speed of any belt is based on diameter of the pulleys they turn and the driving forces (drive pulley) to the belt. Of course the more or wider belts you have the better the grip to the pulleys if high torgue loads on the pulleys are expected.	sports
I need the formula that rest .50 if the result is higher than 7 for MS Excell? Answer: 	t,e,c,h,n,o,l,o,g,y, ,a,n,d, ,c,o,m,p,u,t,i,n,g
my aunty'husband died b4 30years.will she like 2  sex with me or any other persom? Answer: i'm not sure what ur asking but it sounds like u want to have sex with ur aunt??? that's sick	f,a,m,i,l,y, ,p,a,r,e,n,t,i,n,g
What qualities was Leon Trotsky known for? Answer: http://www.marxists.org/archive/trotsky/works/1937/1937-sta.htm  http://www.marxists.org/archive/trotsky/works/1935/1935-sta.htm  http://www.haymarketbooks.org/Merchant2/merchant.mv?Screen=PROD&Store_Code=Haymarket&Product_Code=MSML  http://www.fbuch.com/leon.htm  http://en.wikipedia.org/wiki/Leon_Trotsky  http://www.trotsky.net/  http://www.marxists.org/archive/trotsky/index.htm	e,d,u,c,a,t,i,o,n
what do u do when people think ur not a fridget but u really are and u just keep telling them u r..?? Answer: tell them all to get a life!!! pash a guy when you are ready not when your so called friends think you are ready!!And if your bf gets argo when you won't pash him tell him it's beacuse his breath stinks.. You do what You wanna do  to hell with everyone else!!! If they talk behind your back they are not your friends!!People will think what they want to think no matter what you do or say.. so just be true to yourself and thats all that matters .	f,a,m,i,l,y, ,p,a,r,e,n,t,i,n,g
how old is Steve Byers from Falcon Beach? Answer: i think he is 23 or older lol somehtign like that	a,r,t,s, ,e,n,t,e,r,t,a,i,n,m,e,n,t
where could i find literature on chemicals of water treatment? Answer: in a library	b,u,s,i,n,e,s,s
what is host? Answer: The host is the computer or server you are connecting to; the client is the computer you are connecting from.	t,e,c,h,n,o,l,o,g,y, ,a,n,d, ,c,o,m,p,u,t,i,n,g
What kind of credit card in America is the best deal to get right now for a college student? Answer: If you HAVE to get one it's ALWAYS better to get one from your local bank or credit union.  Why?  Because they are out to win your business thereby building theirs.  Choosing a random credit card company is usually a bad idea.  And if you take only one piece of advice from me let it be this....STAY AWAY from those credit card companies who send representative to your school.  They are predators and you will regret ever dealing with them.  These reps don't care about whether you get a card or not or if the company will treat you fairly.  They get paid a fee for every complete application filled out and faxed in.  Good Luck!!!	s,o,c,i,e,t,y
can you tell a device that can explain the induction? Answer: A good illustrative device could be the electricity meter you certainly have at home too. It's also referred to as 'electromechanical induction meter' or 'Ferraris meter'.  http://en.wikipedia.org/wiki/Electric_meter#Means_of_operation  The invention of its principle is attributed to Galileo Ferraris:  http://en.wikipedia.org/wiki/Galileo_Ferraris  His prototype would have looked like this:  http://www.museodifisica.unito.it/schede/scheda00000010.html	s,c,i,e,n,c,e
Do I have to pay taxes on my points?? Answer: 21-47% depending on your other sources of points.	b,u,s,i,n,e,s,s
My son will need braces and college someday. Will Bush's tax cuts cover the costs? Always a silver lining. Answer: No .. dubya's tax cuts will help you in no way whatsoever.	l,a,w, ,g,o,v,t, ,p,o,l,i,t,i,c,s
Does wearing gold ornament  have any effects on male blood circulation? Answer: Nah! But it will only get on your nerves!!	h,e,a,l,t,h, ,f,i,t,n,e,s,s
You're stranded on a desert island with only 3 songs to listen to.  Which 3 songs would you choose? Answer: No Quarter - Led Zeppelin Dear Prudence - The Beatles Beyond The Realms Of Death - Judas Priest	a,r,t,s, ,e,n,t,e,r,t,a,i,n,m,e,n,t
site pour suivre la coupe du monde online? Answer: Voila!  http://fr.sports.yahoo.com/coupe-du-monde-2006/index.html	sports
Jose Reyes or Rafael Furcal? Answer: BOTH you cant make me choose between my mets and my dodgers.	sports
Why didn't anyone answer my M-80 question? Answer: what was it?	s,o,c,i,e,t,y
Do I have to have bridesmaids if we have a destination wedding? Answer: I would ask them if they can afford the expenses that go along with it.	f,a,m,i,l,y, ,p,a,r,e,n,t,i,n,g
when is the next full moon? Answer: This depends on where you are in the world a bit.  But roughly on December 15th.   The moon will rise in Los Angeles on that date at 4:40pm (sunset being at about the same time. The moon will have been full for some hours earlier but not visible in Los Angeles any earlier.  .	s,c,i,e,n,c,e
10 ways that equal 34 using 1 through 16? Answer: 1+2+3+4+5+6+7+8 -(16-15) - (14-13) - (12-11) + (10-9)  36-3+1=34  that's one way  13+15+11 * (8/16 + 7/14) * (6/12 +5/10) * (1) - (3+ 4/2)  39 * 1 * 1 * 1 -5 = 34  that's another way  why don't you try the rest...	s,c,i,e,n,c,e
how do i do a kikflip the rite way?? Answer: try this site	sports
why do teachers give out home work.? Answer: It is so you remember what you learn in class.	b,u,s,i,n,e,s,s
5 tips on how to run a small business(retail)? Answer: MAke sure you have enough capital for all expenses	b,u,s,i,n,e,s,s
tell me abt the universities in u.s providing m.s in biotechnology? Answer: Hi Friend  Visit http://www.krisnoverseas.com  on this website u can get the list of Universities and colleges of USA .	e,d,u,c,a,t,i,o,n
Is it possible to watch NBA playoffs online? Answer: You may be able to watch the playoffs online. Go to www.nba.com. Click on NBATV. Click again on International Viewers. You'll get further instruction on how you can watch the playoff.	sports
how can got gril friend? Answer: be nice	f,a,m,i,l,y, ,p,a,r,e,n,t,i,n,g
does anyone know where or how to get fish tycoon pc game for free? Answer: You can download it from www.torrentspy.com	t,e,c,h,n,o,l,o,g,y, ,a,n,d, ,c,o,m,p,u,t,i,n,g
what will boss's do with army reservists with the new IR laws? Answer: the army wont change any thing	l,a,w, ,g,o,v,t, ,p,o,l,i,t,i,c,s
Do you prefer indoor or outdoor soccer? Answer: Outdoor soccer IS soccer. Indoor soccer is something else !	sports
Are someone watching One Tree Hill?  What you think about it? What actor you like most of all? Answer: i've seen only half of one episode. i think it's the same as all the other teen soap operas. but i would have to say that chad michael murray is my favorite (since that's the only actor i know from that show!)	a,r,t,s, ,e,n,t,e,r,t,a,i,n,m,e,n,t
Do any of you ever wear pantyliners and for what? Answer: I always thought it was good to wear one with a tampon while you were on your period incase of a leak.	h,e,a,l,t,h, ,f,i,t,n,e,s,s
can an 27yr old play with babies that are not real but they really want to have a child>? Answer: yes definitely.they can play whatever they want..it helps them get ready for parenthood and it'll teach them parenting tips too..	e,d,u,c,a,t,i,o,n
What is BOF? Answer: It's usually FOB  Freight on Board.  Perhaps you have listed it out of order?	b,u,s,i,n,e,s,s
what is the meaning of blogger or blog sites? Answer: Read this: http://en.wikipedia.org/wiki/Blog  ///	t,e,c,h,n,o,l,o,g,y, ,a,n,d, ,c,o,m,p,u,t,i,n,g
What is behavioural evidence? Answer: must have something to do with past actions/ behavior. like say; behavioural evidence show that John cannot be trusted with secrets.	e,d,u,c,a,t,i,o,n
Why are Sharks so Stupid??? Answer: Because they ask stupid questions on yahoo answers and are awarded the stupid answer of the moment award.	a,r,t,s, ,e,n,t,e,r,t,a,i,n,m,e,n,t
what does ' forgiveness ' mean...? Answer: letting someone off the hook	s,o,c,i,e,t,y
Don't you think the Pistons need a dynamic scorer who can put up 20 to 35 points a night? Answer: Yeah a dynamic scorer would make them better you are 100%right. They are really good. But as good as the Jordan Bulls or Showtime 2? I don't think so!	sports
good rap songs? Answer: There are no good rap songs.	a,r,t,s, ,e,n,t,e,r,t,a,i,n,m,e,n,t
Blackwell or Petro for Ohio Gov (Republican primary)? Answer: Defintely Blackwell. http://www.wkyc.com/news/news_article.aspx?storyid=51312	l,a,w, ,g,o,v,t, ,p,o,l,i,t,i,c,s
where am I? Answer: Behind your computer screen just yearning for a responce lol	t,e,c,h,n,o,l,o,g,y, ,a,n,d, ,c,o,m,p,u,t,i,n,g
I want to know about links cables which are used in power distribution lines? Answer: You need to be more specific with your question!  or go to Engineering Tips and ask your question.	s,c,i,e,n,c,e
Procedure of legal immigration to the USA? Answer: You need to contact the US Embassy and fill out the proper papers.  My understanding is it is not always an easy process.  If you have a certain skill that is needed in the US and a company can show that there are not enough US citizens to fill those positions you could speed the process up.  A good example is importing of nursing.  Good luck.	l,a,w, ,g,o,v,t, ,p,o,l,i,t,i,c,s
What was the union stratgy fot the civil war? Answer: The Union's Strategy was The Anaconda Plan. This sent blockades to southern coasts and controlled the Mississippi River.	e,d,u,c,a,t,i,o,n
is it true that women have one rib less than men? Answer: Both men and women has 24 ribs.	h,e,a,l,t,h, ,f,i,t,n,e,s,s
what is adaptive computer maintenance? Answer: One adapts to suit the condition of the environment to maintin the computer.	t,e,c,h,n,o,l,o,g,y, ,a,n,d, ,c,o,m,p,u,t,i,n,g
What do you think the U.S should do? Answer: I think they are doing a great job in Iraq and should continue to do what they do.  Keep sending money and support down to the victims and keep rebuilding.  Put pressure on the United Nations to check for nuclear weapons in North Korea.  I would try to find a alternate way of raising money other than increasing taxes.	l,a,w, ,g,o,v,t, ,p,o,l,i,t,i,c,s
what is a GB if you help me i will thank u so much? Answer: GB - Gigabyte 1 Gigabyte = 1024 Megabytes	t,e,c,h,n,o,l,o,g,y, ,a,n,d, ,c,o,m,p,u,t,i,n,g
what are all of the vmk codes? Answer: For all of the multi use codes check out VMKrazy.com	a,r,t,s, ,e,n,t,e,r,t,a,i,n,m,e,n,t
can i use my directv on my computer? Answer: More than likely. What system are you running?	t,e,c,h,n,o,l,o,g,y, ,a,n,d, ,c,o,m,p,u,t,i,n,g
does my guy friend really like me? Answer: well... it just depends... i mean he maybe shy or he does'nt really like y0u... and also he maybe is preparing f0r s0meting special f0r y0u.. like gifts and stuff... he maybe needed a little more attenti0n .. and also he wants you t0 always say hi first to him....	f,a,m,i,l,y, ,p,a,r,e,n,t,i,n,g
What does my name mean? Answer: Woman of Magdala	e,d,u,c,a,t,i,o,n
Is it ok if i? Answer: Of course.....I saw a study once that said 90% of girls masturbate....and the other 10 % has a bunch of liars.......lol.  Young girls usually have no toys in HS we used to call them the the 3C girls.....Candles.....Carrots.....and cuccumbers...lol............	h,e,a,l,t,h, ,f,i,t,n,e,s,s
What is the song playing during The General's Daughter when Col. Fowler commits suicide? Answer: We're Not Gonna Take It...by Twisted Sister?	a,r,t,s, ,e,n,t,e,r,t,a,i,n,m,e,n,t
Can you please tell me what's the ditloid 40 A is D? Answer: 40 all is deuce (in tennis) YES I am sure	e,d,u,c,a,t,i,o,n
how do u print the avatars? Answer: This is very simple. make a yahoo 360 page here you can see your full avatar. just go to file and click print  you will print a whole webpage. but you can abort as soon as the avatar is printed.  http://360.yahoo.com/jcbroogley	f,a,m,i,l,y, ,p,a,r,e,n,t,i,n,g
When will High School Musical come out?????? Answer: It's already out... But not on DVD...  It sucks too...	a,r,t,s, ,e,n,t,e,r,t,a,i,n,m,e,n,t
can stress cause your period to be late? Answer: yes	h,e,a,l,t,h, ,f,i,t,n,e,s,s
Which of the following statements are true? Answer: Your formula itself is incorrect...you must have copied it wrong.	s,c,i,e,n,c,e
I have a slight large head. Do girls find that a turn off? Answer: dont worry.....u just have to be nice .....being ugly or somthing else doesnt matter....whoever that just want some1 for the reason of beauty have to be kicked in the ass.....	f,a,m,i,l,y, ,p,a,r,e,n,t,i,n,g
the whole decleratıons by the text from apr/18/1948 to now for the european unıon? Answer: Can't help you there.	l,a,w, ,g,o,v,t, ,p,o,l,i,t,i,c,s
if u starve? Answer: if you do not drink water you will die much faster.  a person becomes dehydrated and can die in 3 days.	h,e,a,l,t,h, ,f,i,t,n,e,s,s
In OE my POP3 server name keeps changing to 127.0.01 and won't then send/receive. Can you help? Answer: Some antivirus products change your server name to local host. Refer to the following links for information on how to fix the problem :)	t,e,c,h,n,o,l,o,g,y, ,a,n,d, ,c,o,m,p,u,t,i,n,g
I want to get list of all universities of the world who offer master or doctorate degree in quality or TQM? Answer: http://www.refdesk.com/index.html  <<A very good place for you to start searching.	e,d,u,c,a,t,i,o,n
What is marsh gas? Answer: methane gas	s,c,i,e,n,c,e
Who hit the longest home run at Jacobs Field? Answer: On July 3rd 1999 Jim Thome hit a 511 foot shot to center field against Kansas City.	sports
who won the master golf tournament in 1966? Answer: Nicklaus  http://en.wikipedia.org/wiki/The_Masters_golf_tournament	sports
i need information on demand for deed property laws? Answer: mabie you should go talk to you local title company as this is where they resuuch and write the deeds. usaly listed in you white pages under name of county title co. they are usaly friendly and may tell you more than any one else can.	l,a,w, ,g,o,v,t, ,p,o,l,i,t,i,c,s
how can my friends see my pic on my  profile? Answer: Why would they want to see your nasty looking picture?	f,a,m,i,l,y, ,p,a,r,e,n,t,i,n,g
